城市,线路名称,级别,新车号,旧车号,车型,合同编号,上刊内容,实际上刊时间,预计下刊时间,刊期,类别,车辆状态,营销中心,车牌号,车辆描述,公司名称,分公司名称,客户名称
北京,  ‘特12外,特级,960090,Z60090,HFF6110GS01D,BB15-白马-060,怡宝矿泉水,2015/8/16 0:00,2015/10/15 0:00,60,,运营车,白马,京AG2074,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12外,特级,960052,Z60041,HFF6110GS01D,BB15-白马-101-2,银谷财富（双层）,2015/7/16 0:00,2015/10/14 0:00,90,,运营车,白马,京AG4145,双层,大公共公司,电运,北京迈捷广告有限公司 
北京,  ‘特12外,特级,960053,Z60042,HFF6110GS01D,BB15-白马-026,联通,2015/9/4 0:00,2015/12/3 0:00,90,,运营车,白马,京AG4081,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12外,特级,960054,Z60043,HFF6110GS01D,,,,,,,运营车,白马,京G72414,双层,大公共公司,电运,
北京,  ‘特12外,特级,960055,Z60044,HFF6110GS01D,BB15-白马-093,红十字血液中心,2015/8/1 0:00,2016/7/26 0:00,360,,运营车,白马,京AG2274,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12外,特级,960056,Z60045,HFF6110GS01D,,,,,,,运营车,白马,京AG2144,双层,大公共公司,电运,
北京,  ‘特12外,特级,960057,Z60046,HFF6110GS01D,BB15-白马-100-4,天猫（双层）,2015/10/11 0:00,2015/11/10 0:00,30,,运营车,白马,京AG4047,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12外,特级,960058,Z60048,HFF6110GS01D,BB15-白马-100-4,天猫（双层）,2015/10/11 0:00,2015/11/10 0:00,30,,运营车,白马,京AG4134,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12外,特级,960059,Z60049,HFF6110GS01D,BB15-白马-042,美的空调,2015/4/9 0:00,2015/10/6 0:00,180,,运营车,白马,京AG4043,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12外,特级,960060,Z60051,HFF6110GS01D,BB15-白马-026,联通,2015/9/4 0:00,2015/12/3 0:00,90,,运营车,白马,京AF4954,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12外,特级,960061,Z60052,HFF6110GS01D,BB15-白马-067,花旗银行,2015/9/5 0:00,2015/11/4 0:00,60,,运营车,白马,京AG4114,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12外,特级,960062,Z60053,HFF6110GS01D,BB15-白马-120,唯品会,2015/8/5 0:00,2016/2/1 0:00,180,,运营车,白马,京G70454,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12外,特级,960063,Z60054,HFF6110GS01D,,,,,,,运营车,白马,京AG4053,双层,大公共公司,电运,
北京,  ‘特12外,特级,960064,Z60055,HFF6110GS01D,BB15-白马-082,歌华有线4K电视,2015/9/4 0:00,2015/12/3 0:00,90,,运营车,白马,京AG4124,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12外,特级,960065,Z60057,HFF6110GS01D,BB15-白马-106,中粮-福临门食用油,2015/9/23 0:00,2015/12/22 0:00,90,,运营车,白马,京AG4094,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12外,特级,960066,Z60058,HFF6110GS01D,,,,,,,机动车,白马,京AG4048,双层,大公共公司,电运,
北京,  ‘特12外,特级,960067,Z60059,HFF6110GS01D,BB15-白马-042,美的空调,2015/4/9 0:00,2015/10/6 0:00,180,,运营车,白马,京AG4051,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12外,特级,960068,Z60060,HFF6110GS01D,BB15-白马-024,贝蒂斯橄榄油,2015/9/1 0:00,2015/11/30 0:00,90,,运营车,白马,京AF4974,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12外,特级,960069,Z60061,HFF6110GS01D,BB15-白马-006,古井贡酒,2015/1/28 0:00,2015/11/24 0:00,300,,运营车,白马,京AG2394,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12外,特级,960070,Z60063,HFF6110GS01D,BB15-白马-100-4,天猫（双层）,2015/10/11 0:00,2015/11/10 0:00,30,,运营车,白马,京AG4076,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12外,特级,960071,Z60064,HFF6110GS01D,BB15-白马-154,CHOCOOLATE服饰,2015/10/6 0:00,2015/11/5 0:00,30,,运营车,白马,京AF4814,双层,大公共公司,电运,彩盈商贸（上海）有限公司
北京,  ‘特12内,特级,960045,Z60065,HFF6110GS01D,,,,,,,运营车,白马,京AF8714,双层,大公共公司,电运,
北京,  ‘特12内,特级,960046,Z60066,HFF6110GS01D,BB15-白马-100-4,天猫（双层）,2015/10/11 0:00,2015/11/10 0:00,30,,运营车,白马,京AG4049,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960047,Z60067,HFF6110GS01D,BB15-白马-057,华赢凯来财富,2015/10/23 0:00,2016/2/20 0:00,120,,运营车,白马,京AG4087,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960044,Z60062,HFF6110GS01D,BB15-白马-060,怡宝矿泉水,2015/8/16 0:00,2015/10/15 0:00,60,,运营车,白马,京AG4070,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960043,Z60056,HFF6110GS01D,BB15-白马-042,美的空调,2015/4/9 0:00,2015/10/6 0:00,180,,运营车,白马,京AG4079,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960042,Z60050,HFF6110GS01D,BB15-白马-112,联通,2015/10/6 0:00,2016/1/4 0:00,90,,运营车,白马,京G70424,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960041,Z60047,HFF6110GS01D,BB15-白马-069,京东金融,2015/6/24 0:00,2016/6/18 0:00,360,,运营车,白马,京AG4077,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960001,Z60001,JLY6120SCK,,,,,,,机动车,白马,京AD6584,双层,大公共公司,电运,
北京,  ‘特12内,特级,960002,Z60002,JLY6120SCK,,,,,,,机动车,白马,京AD6573,双层,大公共公司,电运,
北京,  ‘特12内,特级,960003,Z60003,JLY6120SCK,BB15-白马-076-4,信和财富,2015/8/6 0:00,2016/1/3 0:00,150,,运营车,白马,京AD6574,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960004,Z60004,JLY6120SCK,BB15-白马-006,古井贡酒,2015/1/28 0:00,2015/11/24 0:00,300,,运营车,白马,京AD6570,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960005,Z60005,JLY6120SCK,,,,,,,机动车,白马,京AD6553,双层,大公共公司,电运,
北京,  ‘特12内,特级,960006,Z60006,JLY6120SCK,BB15-白马-106,中粮-福临门食用油,2015/9/23 0:00,2015/12/22 0:00,90,,运营车,白马,京AD6587,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960007,Z60007,JLY6120SCK,,,,,,,机动车,白马,京AD6647,双层,大公共公司,电运,
北京,  ‘特12内,特级,960008,Z60008,JLY6120SCK,BB15-白马-012,工商银行,2015/8/28 0:00,2015/12/26 0:00,0,,机动车,白马,京AD6572,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960009,Z60009,JLY6120SCK,BB15-白马-012,工商银行,2015/8/28 0:00,2015/12/26 0:00,0,,运营车,白马,京AD6563,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960010,Z60010,JLY6120SCK,BB15-白马-021,河南南阳旅游局,2015/2/7 0:00,2015/12/4 0:00,300,,运营车,白马,京AD6594,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960011,Z60011,JLY6120SCK,BB15-白马-159-1,康师傅面（第一批）西红柿打卤,2015/11/6 0:00,2016/2/4 0:00,90,,运营车,白马,京AD6545,双层,大公共公司,电运,北京迈捷广告有限公司 
北京,  ‘特12内,特级,960012,Z60012,JLY6120SCK,,,,,,,机动车,白马,京AD6564,双层,大公共公司,电运,
北京,  ‘特12内,特级,960013,Z60013,JLY6120SCK,BB15-白马-115,链家网,2015/9/8 0:00,2015/12/7 0:00,90,,运营车,白马,京AD6571,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960014,Z60014,JLY6120SCK,BB15-白马-012,工商银行,2015/8/28 0:00,2015/12/26 0:00,0,,机动车,白马,京AD6623,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960015,Z60015,JLY6120SCK,BB15-白马-131-2,TCL品牌中心,2015/11/5 0:00,2016/2/3 0:00,90,,运营车,白马,京AD6640,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960016,Z60016,JLY6120SCK,BB15-白马-115,链家网,2015/9/8 0:00,2015/12/7 0:00,90,,运营车,白马,京AD6554,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960017,Z60017,JLY6120SCK,,,,,,,机动车,白马,京AD5144,双层,大公共公司,电运,
北京,  ‘特12内,特级,960018,Z60018,JLY6120SCK,,,,,,,机动车,白马,京AD6632,双层,大公共公司,电运,
北京,  ‘特12内,特级,960019,Z60019,JLY6120SCK,,,,,,,机动车,白马,京AD6583,双层,大公共公司,电运,
北京,  ‘特12内,特级,960020,Z60020,JLY6120SCK,BB15-白马-144,文化部国家艺术院演出季,2015/9/10 0:00,2015/10/10 0:00,30,,运营车,白马,京AD6604,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960021,Z60021,JLY6120SCK,,,,,,,机动车,白马,京AD6614,双层,大公共公司,电运,
北京,  ‘特12内,特级,960022,Z60022,JLY6120SCK,BB15-白马-106,中粮-福临门食用油,2015/9/23 0:00,2015/12/22 0:00,90,,运营车,白马,京AD6547,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960023,Z60023,JLY6120SCK,BB15-白马-081,中国黄金,2015/6/24 0:00,2015/12/21 0:00,180,,机动车,白马,京AD6621,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960024,Z60024,JLY6120SCK,BB15-白马-082,歌华有线4K电视,2015/9/4 0:00,2015/12/3 0:00,90,,运营车,白马,京AD6591,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960025,Z60025,JLY6120SCK,BB15-白马-120,唯品会,2015/8/5 0:00,2016/2/1 0:00,180,,运营车,白马,京AD6624,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960026,Z60026,JLY6120SCK,BB15-白马-024,贝蒂斯橄榄油,2015/9/23 0:00,2015/12/22 0:00,90,,运营车,白马,京AD6615,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960027,Z60027,JLY6120SCK,BB15-白马-038,红牛,2015/4/9 0:00,2015/10/6 0:00,180,,机动车,白马,京AD6542,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960028,Z60028,JLY6120SCK,BB15-白马-123-1,58赶集旗下-瓜子二手车网,2015/10/2 0:00,2015/11/1 0:00,30,,运营车,白马,京AD6593,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960029,Z60029,JLY6120SCK,BB15-白马-024,贝蒂斯橄榄油,2015/9/23 0:00,2015/12/22 0:00,90,,运营车,白马,京AD6597,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960030,Z60030,JLY6120SCK,BB15-白马-006,古井贡酒,2015/1/28 0:00,2015/11/24 0:00,300,,运营车,白马,京AD6577,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960031,Z60031,JLY6120SCK,,,,,,,运营车,白马,京AD6641,双层,大公共公司,电运,
北京,  ‘特12内,特级,960032,Z60032,JLY6120SCK,BB15-白马-038,红牛,2015/4/9 0:00,2015/10/6 0:00,180,,运营车,白马,京AD6627,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960033,Z60033,JLY6120SCK,BB15-白马-080（续刊）,齐家网（续刊）,2015/8/5 0:00,2015/10/4 0:00,60,901,运营车,白马,京AD6631,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960034,Z60034,JLY6120SCK,,,,,,,机动车,白马,京AD6661,双层,大公共公司,电运,
北京,  ‘特12内,特级,960035,Z60035,JLY6120SCK,,,,,,,机动车,白马,京AD6634,双层,大公共公司,电运,
北京,  ‘特12内,特级,960036,Z60036,JLY6120SCK,BB15-白马-042,美的空调,2015/4/9 0:00,2015/10/6 0:00,180,,机动车,白马,京AD6637,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960037,Z60037,JLY6120SCK,,,,,,,运营车,白马,京AD6617,双层,大公共公司,电运,
北京,  ‘特12内,特级,960038,Z60038,JLY6120SCK,,,,,,,机动车,白马,京AD6643,双层,大公共公司,电运,
北京,  ‘特12内,特级,960039,Z60039,JLY6120SCK,BB15-白马-113,汾酒,2015/7/16 0:00,2016/1/12 0:00,180,,运营车,白马,京AD6667,双层,大公共公司,电运,北京迈捷广告有限公司 
北京,  ‘特12内,特级,960040,Z60040,JLY6120SCK,BB15-白马-087,华赢凯来,2015/11/7 0:00,2016/2/5 0:00,90,,运营车,白马,京AD6653,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960048,Z60084,HFF6110GS01D,BB15-白马-100-4,天猫（双层）,2015/10/11 0:00,2015/11/10 0:00,30,,运营车,白马,京AG4104,双层,大公共公司,电运,北京润德众合广告有限公司
北京,  ‘特12内,特级,960049,Z60085,HFF6110GS01D,BB15-白马-087,华赢凯来,2015/11/7 0:00,2016/2/5 0:00,90,,运营车,白马,京AG4057,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960050,Z60086,HFF6110GS01D,BB15-白马-125-2,六个核桃（双层）,2015/8/10 0:00,2015/11/8 0:00,90,,运营车,白马,京AG4062,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特12内,特级,960051,Z60087,HFF6110GS01D,BB15-白马-125-2,六个核桃（双层）,2015/8/10 0:00,2015/11/8 0:00,90,,运营车,白马,京G70474,双层,大公共公司,电运,北京迈捷广告有限公司
北京,  ‘特11白,特级,86001,X60001,BK6126S1,BB15-白马-101-2,银谷财富（双层）,2015/7/16 0:00,2015/10/14 0:00,90,,运营车,白马,京A/D6721,双层,大公共公司,客八,北京迈捷广告有限公司 
北京,  ‘特11白,特级,86002,X60002,BK6126S1,,,,,,,运营车,白马,京A/D6771,双层,大公共公司,客八,
北京,  ‘特11白,特级,86003,X60003,BK6126S1,BB15-白马-024,贝蒂斯橄榄油,2015/9/23 0:00,2015/12/22 0:00,90,,运营车,白马,京A/D6753,双层,大公共公司,客八,北京迈捷广告有限公司
北京,  ‘特11白,特级,86004,X60004,BK6126S1,BB15-白马-136,吴裕泰,2015/8/15 0:00,2015/11/13 0:00,90,,运营车,白马,京A/D6702,双层,大公共公司,客八,北京润德众合广告有限公司
北京,  ‘特11白,特级,86005,X60005,BK6126S1,BB15-白马-101-2,银谷财富（双层）,2015/7/16 0:00,2015/10/14 0:00,90,,运营车,白马,京A/D6734,双层,大公共公司,客八,北京迈捷广告有限公司 
北京,  ‘特11白,特级,86006,X60006,BK6126S1,BB15-白马-131-2,TCL品牌中心,2015/11/5 0:00,2016/2/3 0:00,90,,运营车,白马,京A/D6763,双层,大公共公司,客八,北京迈捷广告有限公司
北京,  ‘特11白,特级,86007,X60007,BK6126S1,BB15-白马-076-3,信和财富（续076-2）,2015/8/12 0:00,2016/1/9 0:00,150,,运营车,白马,京A/D6723,双层,大公共公司,客八,北京润德众合广告有限公司
北京,  ‘特11白,特级,86008,X60008,BK6126S1,BB15-白马-159-1,康师傅面（第一批）西红柿打卤,2015/11/6 0:00,2016/2/4 0:00,90,,运营车,白马,京A/D6787,双层,大公共公司,客八,北京迈捷广告有限公司 
北京,  ‘特11白,特级,86009,X60009,BK6126S1,BB15-白马-067,花旗银行,2015/9/5 0:00,2015/11/4 0:00,60,,运营车,白马,京A/D6751,双层,大公共公司,客八,北京润德众合广告有限公司
北京,  ‘特11白,特级,86010,X60010,BK6126S1,BB15-白马-101-2,银谷财富（双层）,2015/7/16 0:00,2015/10/14 0:00,90,,运营车,白马,京A/D6724,双层,大公共公司,客八,北京迈捷广告有限公司 
北京,  ‘特11白,特级,86011,X60011,BK6126S1,,,,,,,运营车,白马,京A/D6783,双层,大公共公司,客八,
北京,  ‘特11白,特级,86012,X60012,BK6126S1,BB15-白马-024,贝蒂斯橄榄油,2015/9/23 0:00,2015/12/22 0:00,90,,运营车,白马,京A/D6713,双层,大公共公司,客八,北京迈捷广告有限公司
北京,  ‘特11白,特级,86013,X60013,BK6126S1,BB15-白马-122,暖泉古镇,2015/9/15 0:00,2015/10/15 0:00,30,,运营车,白马,京A/D6749,双层,大公共公司,客八,北京飞娱广告有限公司
北京,  ‘特11白,特级,86014,X60014,BK6126S1,BB15-白马-100-4,天猫（双层）,2015/10/11 0:00,2015/11/10 0:00,30,,运营车,白马,京A/D6694,双层,大公共公司,客八,北京润德众合广告有限公司
北京,  ‘特11白,特级,86015,X60015,BK6126S1,,,,,,,运营车,白马,京A/D6704,双层,大公共公司,客八,
北京,  ‘特11白,特级,86032,X60032,JLY6120SCK,BB15-白马-100-4,天猫（双层）,2015/10/11 0:00,2015/11/10 0:00,30,,运营车,白马,京A/D2473,双层,大公共公司,客八,北京润德众合广告有限公司
北京,  ‘特11白,特级,86033,X60033,JLY6120SCK,BB15-白马-042,美的空调,2015/4/9 0:00,2015/10/6 0:00,180,,运营车,白马,京A/D2494,双层,大公共公司,客八,北京迈捷广告有限公司
北京,  ‘特11白,特级,86034,X60034,JLY6120SCK,BB15-白马-042,美的空调,2015/4/9 0:00,2015/10/6 0:00,180,,运营车,白马,京A/D2547,双层,大公共公司,客八,北京迈捷广告有限公司
北京,  ‘特11白,特级,86038,X60038,JLY6120SCK,BB15-白马-100-4,天猫（双层）,2015/10/11 0:00,2015/11/10 0:00,30,,运营车,白马,京A/D2694,双层,大公共公司,客八,北京润德众合广告有限公司
北京,  ‘特11白,特级,86039,X60039,JLY6120SCK,BB15-白马-100-4,天猫（双层）,2015/10/11 0:00,2015/11/10 0:00,30,,运营车,白马,京A/D3404,双层,大公共公司,客八,北京润德众合广告有限公司
北京,  ‘特11白,特级,86040,X60040,JLY6120SCK,BB15-白马-080（续刊）,齐家网（续刊）,2015/8/17 0:00,2015/10/16 0:00,60,,运营车,白马,京A/D3439,双层,大公共公司,客八,北京润德众合广告有限公司
北京,  ‘特11白,特级,86041,X60041,JLY6120SCK,BB15-白马-100-4,天猫（双层）,2015/10/11 0:00,2015/11/10 0:00,30,,运营车,白马,京A/D3440,双层,大公共公司,客八,北京润德众合广告有限公司
北京,  ‘特11白,特级,86042,X60042,JLY6120SCK,BB15-白马-080（续刊）,齐家网（续刊）,2015/8/17 0:00,2015/10/16 0:00,60,,运营车,白马,京A/D3454,双层,大公共公司,客八,北京润德众合广告有限公司
北京,  ‘特11白,特级,86076,76031,JLY6120SCK,BB15-白马-125-2,六个核桃（双层）,2015/8/10 0:00,2015/11/8 0:00,90,,运营车,白马,京A/D3494,双层,大公共公司,客八,北京迈捷广告有限公司
北京,  ‘特11白,特级,86077,76032,JLY6120SCK,,,,,,,运营车,白马,京A/D3499,双层,大公共公司,客八,
北京,  ‘特11白,特级,86078,76033,JLY6120SCK,BB15-白马-060,怡宝矿泉水,2015/8/16 0:00,2015/10/15 0:00,60,,运营车,白马,京A/D3481,双层,大公共公司,客八,北京迈捷广告有限公司
北京,  ‘特11白,特级,86079,76034,JLY6120SCK,BB15-白马-060,怡宝矿泉水,2015/8/16 0:00,2015/10/15 0:00,60,,运营车,白马,京A/D3424,双层,大公共公司,客八,北京迈捷广告有限公司
北京,  ‘特11白,特级,86080,76035,JLY6120SCK,BB15-白马-060,怡宝矿泉水,2015/8/16 0:00,2015/10/15 0:00,60,901,运营车,白马,京A/D2544,双层,大公共公司,客八,北京迈捷广告有限公司
